Window_Minutes,Category,Token_Address,Token_Name,DexScreener_URL
1,whale,BqyjVnfh4WaTXC23wyNnB8EMhJXUZDqJKvZnNagY9Exp,CodeputerBot,https://dexscreener.com/solana/BqyjVnfh4WaTXC23wyNnB8EMhJXUZDqJKvZnNagY9Exp
1,whale,3pqL1GCZeSszT22SxnViRL3EjDojXKGygWbLnkquRkCm,CTO COIN,https://dexscreener.com/solana/3pqL1GCZeSszT22SxnViRL3EjDojXKGygWbLnkquRkCm
1,whale,4WvhhstNUrwoJpt7m7b8crVxSB7y69Brf8eVpQz9bonk,skibidi rizz,https://dexscreener.com/solana/4WvhhstNUrwoJpt7m7b8crVxSB7y69Brf8eVpQz9bonk
1,whale,Gj41WbLgeqy7JqkFsvfNjuPhyDvmBKrGynEYtLGbbonk,when you know,https://dexscreener.com/solana/Gj41WbLgeqy7JqkFsvfNjuPhyDvmBKrGynEYtLGbbonk
1,snipe,3pqL1GCZeSszT22SxnViRL3EjDojXKGygWbLnkquRkCm,CTO COIN,https://dexscreener.com/solana/3pqL1GCZeSszT22SxnViRL3EjDojXKGygWbLnkquRkCm
1,snipe,4WvhhstNUrwoJpt7m7b8crVxSB7y69Brf8eVpQz9bonk,skibidi rizz,https://dexscreener.com/solana/4WvhhstNUrwoJpt7m7b8crVxSB7y69Brf8eVpQz9bonk
1,snipe,Gj41WbLgeqy7JqkFsvfNjuPhyDvmBKrGynEYtLGbbonk,when you know,https://dexscreener.com/solana/Gj41WbLgeqy7JqkFsvfNjuPhyDvmBKrGynEYtLGbbonk
1,ghost,3pqL1GCZeSszT22SxnViRL3EjDojXKGygWbLnkquRkCm,CTO COIN,https://dexscreener.com/solana/3pqL1GCZeSszT22SxnViRL3EjDojXKGygWbLnkquRkCm
1,ghost,4WvhhstNUrwoJpt7m7b8crVxSB7y69Brf8eVpQz9bonk,skibidi rizz,https://dexscreener.com/solana/4WvhhstNUrwoJpt7m7b8crVxSB7y69Brf8eVpQz9bonk
1,ghost,Gj41WbLgeqy7JqkFsvfNjuPhyDvmBKrGynEYtLGbbonk,when you know,https://dexscreener.com/solana/Gj41WbLgeqy7JqkFsvfNjuPhyDvmBKrGynEYtLGbbonk
