Window_Minutes,Category,Token_Address,Token_Name,DexScreener_URL
1,whale,6okFjNSzdCsZYGbntkmNRJ7md19e2TqbxR7aHuGtbonk,Nudaeng,https://dexscreener.com/solana/6okFjNSzdCsZYGbntkmNRJ7md19e2TqbxR7aHuGtbonk
1,whale,HMp8aLtshGc5NWKRioPQZZqCfMDcJUX28ayETxoBbonk,standing on business,https://dexscreener.com/solana/HMp8aLtshGc5NWKRioPQZZqCfMDcJUX28ayETxoBbonk
1,whale,9yZYHHCJYU36cSqe7VsSA5QG8nktZR2wxEWzF7Ymbonk,Jonathan,https://dexscreener.com/solana/9yZYHHCJYU36cSqe7VsSA5QG8nktZR2wxEWzF7Ymbonk
1,whale,HhfyQNANe8DNAgSaMNRAW5GAs6J15PpTNMUpzBbbonk,You good mud?,https://dexscreener.com/solana/HhfyQNANe8DNAgSaMNRAW5GAs6J15PpTNMUpzBbbonk
1,whale,2T9Ky25VFRjkpuAaSZPQVWoQdeNvrWyuFBnwQADqbonk,bink,https://dexscreener.com/solana/2T9Ky25VFRjkpuAaSZPQVWoQdeNvrWyuFBnwQADqbonk
1,snipe,HMp8aLtshGc5NWKRioPQZZqCfMDcJUX28ayETxoBbonk,standing on business,https://dexscreener.com/solana/HMp8aLtshGc5NWKRioPQZZqCfMDcJUX28ayETxoBbonk
1,snipe,9yZYHHCJYU36cSqe7VsSA5QG8nktZR2wxEWzF7Ymbonk,Jonathan,https://dexscreener.com/solana/9yZYHHCJYU36cSqe7VsSA5QG8nktZR2wxEWzF7Ymbonk
1,snipe,HhfyQNANe8DNAgSaMNRAW5GAs6J15PpTNMUpzBbbonk,You good mud?,https://dexscreener.com/solana/HhfyQNANe8DNAgSaMNRAW5GAs6J15PpTNMUpzBbbonk
1,snipe,2T9Ky25VFRjkpuAaSZPQVWoQdeNvrWyuFBnwQADqbonk,bink,https://dexscreener.com/solana/2T9Ky25VFRjkpuAaSZPQVWoQdeNvrWyuFBnwQADqbonk
1,ghost,9yZYHHCJYU36cSqe7VsSA5QG8nktZR2wxEWzF7Ymbonk,Jonathan,https://dexscreener.com/solana/9yZYHHCJYU36cSqe7VsSA5QG8nktZR2wxEWzF7Ymbonk
1,ghost,HhfyQNANe8DNAgSaMNRAW5GAs6J15PpTNMUpzBbbonk,You good mud?,https://dexscreener.com/solana/HhfyQNANe8DNAgSaMNRAW5GAs6J15PpTNMUpzBbbonk
1,ghost,2T9Ky25VFRjkpuAaSZPQVWoQdeNvrWyuFBnwQADqbonk,bink,https://dexscreener.com/solana/2T9Ky25VFRjkpuAaSZPQVWoQdeNvrWyuFBnwQADqbonk
