Window_Minutes,Category,Token_Address,Token_Name,DexScreener_URL
1,whale,7iqRq48RjwPzXHEarqSiYW53jqrKfuLPJd8z6S9Ybonk,Lazer Eyez,https://dexscreener.com/solana/7iqRq48RjwPzXHEarqSiYW53jqrKfuLPJd8z6S9Ybonk
1,whale,93FZGB8Hwc4JuVh35cV4iCArvHMhhnjmwLdhRtYKbonk,gabo,https://dexscreener.com/solana/93FZGB8Hwc4JuVh35cV4iCArvHMhhnjmwLdhRtYKbonk
1,whale,FRXw31mfSPiFhU1R72SkXdDPemJHFirt99wUgvzobonk,PnutChillguyMoodengTypeRunner,https://dexscreener.com/solana/FRXw31mfSPiFhU1R72SkXdDPemJHFirt99wUgvzobonk
1,whale,HGoodUrCQcmSuLn7bWbQvbmkiRy1Jr3TyUCe84Vfpump,WinRAR,https://dexscreener.com/solana/HGoodUrCQcmSuLn7bWbQvbmkiRy1Jr3TyUCe84Vfpump
1,whale,2KruXLv8Ww2kck3YMEyMfPGmH5ayMC8GZbdrzzAjbonk,Euphoria,https://dexscreener.com/solana/2KruXLv8Ww2kck3YMEyMfPGmH5ayMC8GZbdrzzAjbonk
1,whale,4PNQBfi2KRAZRssvy6dF9Tdb4p7fwUsoVctT2i7ibonk,BITCOIN2,https://dexscreener.com/solana/4PNQBfi2KRAZRssvy6dF9Tdb4p7fwUsoVctT2i7ibonk
1,whale,76rTxzztXjJe7AUaBi7jQ5J61MFgpQgB4Cc934sWbonk,67COIN,https://dexscreener.com/solana/76rTxzztXjJe7AUaBi7jQ5J61MFgpQgB4Cc934sWbonk
1,whale,81T1W3VRG8xXuRPQt4Jg3TZ6WKKbav63BVjQefJrbonk,John Pork,https://dexscreener.com/solana/81T1W3VRG8xXuRPQt4Jg3TZ6WKKbav63BVjQefJrbonk
1,snipe,7iqRq48RjwPzXHEarqSiYW53jqrKfuLPJd8z6S9Ybonk,Lazer Eyez,https://dexscreener.com/solana/7iqRq48RjwPzXHEarqSiYW53jqrKfuLPJd8z6S9Ybonk
1,snipe,HGoodUrCQcmSuLn7bWbQvbmkiRy1Jr3TyUCe84Vfpump,WinRAR,https://dexscreener.com/solana/HGoodUrCQcmSuLn7bWbQvbmkiRy1Jr3TyUCe84Vfpump
1,snipe,4PNQBfi2KRAZRssvy6dF9Tdb4p7fwUsoVctT2i7ibonk,BITCOIN2,https://dexscreener.com/solana/4PNQBfi2KRAZRssvy6dF9Tdb4p7fwUsoVctT2i7ibonk
1,snipe,76rTxzztXjJe7AUaBi7jQ5J61MFgpQgB4Cc934sWbonk,67COIN,https://dexscreener.com/solana/76rTxzztXjJe7AUaBi7jQ5J61MFgpQgB4Cc934sWbonk
1,ghost,HGoodUrCQcmSuLn7bWbQvbmkiRy1Jr3TyUCe84Vfpump,WinRAR,https://dexscreener.com/solana/HGoodUrCQcmSuLn7bWbQvbmkiRy1Jr3TyUCe84Vfpump
1,ghost,4PNQBfi2KRAZRssvy6dF9Tdb4p7fwUsoVctT2i7ibonk,BITCOIN2,https://dexscreener.com/solana/4PNQBfi2KRAZRssvy6dF9Tdb4p7fwUsoVctT2i7ibonk
1,ghost,76rTxzztXjJe7AUaBi7jQ5J61MFgpQgB4Cc934sWbonk,67COIN,https://dexscreener.com/solana/76rTxzztXjJe7AUaBi7jQ5J61MFgpQgB4Cc934sWbonk
